WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,HOUSE_OF_PARLIAMENT,IDA_NAME,TENURE,MP_NAME,WORK_DESCRIPTION,RECOMMENDATION_DATE,FLAG,CONSTITUENCY_ID,WORK_STAGE,LETTER_NO,SANCTION_AMOUNT,Sno,CONSTITUENCY,WORK_RECOMMENDATION_DTL_ID,TENURE_START_DATE,TENURE_END_DATE,SANCTION_DATE,FILE_STATUS,ATTACH_ID,Total_Amt
Normal/Others,"WS/MP001/2023-2024/1489-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,1,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Sitting MP,Shri Shambhu Sharan Patel (2022-28),??0??0??0 ??? ?? ??????? ,23-Jun-2023,1,545,Physical Inspection,LN/MP001/2023-2024/3,1198135.0,58,Sitting Rajya Sabha,1489,"Jul 8, 2022 12:00:00 AM","Jul 7, 2028 11:59:59 PM",26-Oct-2023,True,852877,
Normal/Others,"WS/MP001/2023-2024/1490-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,1,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Sitting MP,Shri Shambhu Sharan Patel (2022-28),??0??0??0 ??? ?? ??????? ????? ,23-Jun-2023,1,545,Physical Inspection,LN/MP001/2023-2024/3,897400.0,59,Sitting Rajya Sabha,1490,"Jul 8, 2022 12:00:00 AM","Jul 7, 2028 11:59:59 PM",26-Oct-2023,True,583219,
Normal/Others,"WS/MP001/2023-2024/1493-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,1,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Sitting MP,Shri Shambhu Sharan Patel (2022-28),??0??0??0 ??? ??????? ????? ,23-Jun-2023,1,545,Physical Inspection,LN/MP001/2023-2024/4,1484800.0,60,Sitting Rajya Sabha,1493,"Jul 8, 2022 12:00:00 AM","Jul 7, 2028 11:59:59 PM",05-Sep-2023,True,342258,
Normal/Others,"WS/MP001/2023-2024/1494-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,1,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Sitting MP,Shri Shambhu Sharan Patel (2022-28),??? ??????? ????? ,23-Jun-2023,1,545,Physical Inspection,LN/MP001/2023-2024/4,989898.0,61,Sitting Rajya Sabha,1494,"Jul 8, 2022 12:00:00 AM","Jul 7, 2028 11:59:59 PM",12-Aug-2023,True,571051,
Normal/Others,"WS/MP001/2023-2024/1495-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,1,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Sitting MP,Shri Shambhu Sharan Patel (2022-28),??? ??????? ????? ,23-Jun-2023,1,545,Physical Inspection,LN/MP001/2023-2024/4,989710.0,62,Sitting Rajya Sabha,1495,"Jul 8, 2022 12:00:00 AM","Jul 7, 2028 11:59:59 PM",12-Aug-2023,True,342261,
Normal/Others,WS/MP187/2023-2024/1496-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,63,Sitting Rajya Sabha,1496,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053285,
Normal/Others,WS/MP187/2023-2024/1497-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,64,Sitting Rajya Sabha,1497,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053284,
Normal/Others,WS/MP187/2023-2024/1498-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,65,Sitting Rajya Sabha,1498,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053283,
Normal/Others,WS/MP187/2023-2024/1499-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,66,Sitting Rajya Sabha,1499,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053282,
Normal/Others,WS/MP187/2023-2024/1500-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,67,Sitting Rajya Sabha,1500,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053281,
Normal/Others,WS/MP187/2023-2024/1501-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,68,Sitting Rajya Sabha,1501,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053280,
Normal/Others,WS/MP187/2023-2024/1502-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,69,Sitting Rajya Sabha,1502,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053279,
Normal/Others,WS/MP187/2023-2024/1503-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,70,Sitting Rajya Sabha,1503,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053276,
Normal/Others,WS/MP187/2023-2024/1504-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,71,Sitting Rajya Sabha,1504,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053211,
Normal/Others,WS/MP187/2023-2024/1505-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,72,Sitting Rajya Sabha,1505,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053212,
Normal/Others,WS/MP187/2023-2024/1506-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,73,Sitting Rajya Sabha,1506,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053275,
Normal/Others,WS/MP187/2023-2024/1507-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,74,Sitting Rajya Sabha,1507,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053218,
Normal/Others,WS/MP187/2023-2024/1508-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,75,Sitting Rajya Sabha,1508,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053274,
Normal/Others,WS/MP187/2023-2024/1509-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,76,Sitting Rajya Sabha,1509,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053273,
Normal/Others,WS/MP187/2023-2024/1510-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,77,Sitting Rajya Sabha,1510,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053272,
Normal/Others,WS/MP187/2023-2024/1511-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,78,Sitting Rajya Sabha,1511,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053271,
Normal/Others,WS/MP187/2023-2024/1512-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,79,Sitting Rajya Sabha,1512,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053270,
Normal/Others,WS/MP187/2023-2024/1513-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,80,Sitting Rajya Sabha,1513,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053269,
Normal/Others,WS/MP187/2023-2024/1514-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,81,Sitting Rajya Sabha,1514,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053268,
Normal/Others,WS/MP187/2023-2024/1515-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/7,283000.0,82,Sitting Rajya Sabha,1515,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053267,
Normal/Others,WS/MP106/2025-2026/1516-Development of playground,Madhya Pradesh,1,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"Gram Nagna, Gram Panchayat Nagna, Janpad Panchayat Panagar ke Govt. Middle School Bhawan Parisar me Pevar Block kary hetu, District Jabalpur",23-Jun-2023,1,545,Work partially Completed,LN/MP106/2023-2024/4,600000.0,83,Sitting Rajya Sabha,1516,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",15-May-2025,,,
Normal/Others,WS/MP106/2023-2024/1517-Construction of buildings for community cultural activities,Madhya Pradesh,1,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"????? ???? ??????????, ????? ?????? ?????, ???? ?????? ????? ???? ?????? ??? ?????? ??????? ????. ",23-Jun-2023,1,545,Sanction,LN/MP106/2023-2024/5,300000.0,84,Sitting Rajya Sabha,1517,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",11-Aug-2023,,,
Normal/Others,WS/MP106/2023-2024/1518-Construction of community centers and community halls,Madhya Pradesh,1,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"Samudayik bhavan nirman kary, Gram Madna, Gram Panchayat Imalia (Tikari) Janpad Panchayat Panagar, Vidhan Sabha Panagar, District Jabalpur",23-Jun-2023,1,545,Work partially Completed,LN/MP106/2023-2024/6,300000.0,85,Sitting Rajya Sabha,1518,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",05-Oct-2023,,,
Normal/Others,WS/MP106/2024-2025/1521-Construction of additional rooms and halls in the existing public and community building,Madhya Pradesh,1,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"Sanyukt Rajak Samaj Sabha (Reg. no. 25664) Gwarighat sthit Dharm Shala main Kaksh nirman hetu, Vidhan Sabha Pashchim, District Jabalpur",23-Jun-2023,1,545,Vendor Identification,LN/MP106/2023-2024/9,250000.0,86,Sitting Rajya Sabha,1521,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",12-Sep-2024,,,
Normal/Others,WS/MP106/2023-2024/1522-Providing supply pipelines for drinking water,Madhya Pradesh,1,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"Gram Panchayat Richhai, Janpad Panchayat Jabalpur Sharda Nagar ke gram purva main Motor evam pipe line dwara jal suply hetu, vidhan Sabha Panagar, District Jabalpur",23-Jun-2023,1,545,Vendor Identification,LN/MP106/2023-2024/10,300000.0,87,Sitting Rajya Sabha,1522,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",06-Oct-2023,,,
Normal/Others,WS/MP187/2023-2024/1523-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,88,Sitting Rajya Sabha,1523,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053266,
Normal/Others,WS/MP187/2023-2024/1524-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,89,Sitting Rajya Sabha,1524,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053265,
Normal/Others,WS/MP187/2023-2024/1525-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,90,Sitting Rajya Sabha,1525,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053264,
Normal/Others,WS/MP187/2023-2024/1526-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,91,Sitting Rajya Sabha,1526,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053263,
Normal/Others,WS/MP187/2023-2024/1527-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,92,Sitting Rajya Sabha,1527,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053261,
Normal/Others,WS/MP187/2023-2024/1528-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,93,Sitting Rajya Sabha,1528,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053259,
Normal/Others,WS/MP187/2023-2024/1529-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,94,Sitting Rajya Sabha,1529,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053258,
Normal/Others,WS/MP187/2023-2024/1530-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,95,Sitting Rajya Sabha,1530,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053240,
Normal/Others,WS/MP187/2023-2024/1531-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,96,Sitting Rajya Sabha,1531,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053257,
Normal/Others,WS/MP187/2023-2024/1532-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,97,Sitting Rajya Sabha,1532,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053256,
Normal/Others,WS/MP187/2023-2024/1533-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,98,Sitting Rajya Sabha,1533,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053254,
Normal/Others,WS/MP187/2023-2024/1534-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,99,Sitting Rajya Sabha,1534,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053253,
Normal/Others,WS/MP187/2023-2024/1535-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,100,Sitting Rajya Sabha,1535,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053251,
Normal/Others,WS/MP187/2023-2024/1536-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,101,Sitting Rajya Sabha,1536,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053250,
Normal/Others,WS/MP187/2023-2024/1537-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,102,Sitting Rajya Sabha,1537,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053249,
Normal/Others,WS/MP187/2023-2024/1538-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,103,Sitting Rajya Sabha,1538,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053248,
Normal/Others,WS/MP187/2023-2024/1539-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,104,Sitting Rajya Sabha,1539,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053247,
Normal/Others,WS/MP187/2023-2024/1540-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,105,Sitting Rajya Sabha,1540,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053246,
Normal/Others,WS/MP187/2023-2024/1541-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,106,Sitting Rajya Sabha,1541,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053245,
Normal/Others,WS/MP187/2023-2024/1542-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/8,283000.0,107,Sitting Rajya Sabha,1542,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053244,
Normal/Others,WS/MP106/2023-2024/1543-Construction of shelters for animals,Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"Dayoday Pashu Seva samiti Registration no. 04/16/04/07937/04 Gadarwara, District Narsinghpur main Damru Ghati ke pas sthit Goushala main Shade nirman ke liye.",23-Jun-2023,1,545,Physical Inspection,LN/MP106/2023-2024/11,300000.0,108,Sitting Rajya Sabha,1543,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",26-Feb-2024,,,
Normal/Others,WS/MP187/2023-2024/1544-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/9,283000.0,109,Sitting Rajya Sabha,1544,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053239,
Normal/Others,WS/MP187/2023-2024/1545-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/9,283000.0,110,Sitting Rajya Sabha,1545,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053238,
Normal/Others,WS/MP187/2023-2024/1546-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/9,283000.0,111,Sitting Rajya Sabha,1546,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053237,
Normal/Others,WS/MP187/2023-2024/1547-Street lights,Uttar Pradesh,1,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),Sitting MP,Shri Javed Ali Khan (2022-28),HIGH MASK LED STREET LIGHT ( 6  LIGHTS) ,23-Jun-2023,1,545,Physical Inspection,LN/MP187/2023-2024/9,283000.0,112,Sitting Rajya Sabha,1547,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",07-Jul-2023,True,2053236,
