project_id,rule_risk,ml_anomaly_risk,duplicate_risk,agency_risk,risk_score,risk_category,data_quality_score,evidence_count,confidence,top_reasons
134802.0,0.0,9.8,0.0,4.3,3.8,LOW,85.0,2,HIGH,No significant risk indicators detected
134803.0,0.0,5.2,0.0,4.3,2.4,LOW,85.0,2,HIGH,No significant risk indicators detected
134804.0,0.0,4.1,0.0,4.3,2.1,LOW,85.0,2,HIGH,No significant risk indicators detected
134805.0,0.0,2.8,0.0,4.3,1.7,LOW,85.0,2,HIGH,No significant risk indicators detected
134826.0,0.0,21.7,0.0,3.9,7.3,LOW,85.0,2,HIGH,No significant risk indicators detected
134827.0,0.0,21.7,0.0,3.9,7.3,LOW,85.0,2,HIGH,No significant risk indicators detected
134828.0,0.0,22.2,0.0,3.9,7.4,LOW,85.0,2,HIGH,No significant risk indicators detected
134829.0,0.0,22.2,0.0,3.9,7.4,LOW,85.0,2,HIGH,No significant risk indicators detected
134837.0,0.0,8.2,0.0,3.9,3.2,LOW,85.0,2,HIGH,No significant risk indicators detected
134838.0,0.0,6.3,0.0,3.9,2.7,LOW,85.0,2,HIGH,No significant risk indicators detected
134981.0,0.0,83.3,77.7,0.0,40.5,MEDIUM,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest); Highly similar work description detected in same constituency
134984.0,0.0,91.1,0.0,0.0,27.3,LOW,85.0,1,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
135003.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135004.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135005.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135006.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135007.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135008.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135009.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135010.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135011.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135012.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135013.0,57.1,12.3,0.0,4.7,21.8,LOW,70.0,3,MODERATE,Compliance rule violation detected
135014.0,0.0,28.4,0.0,4.7,9.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135018.0,57.1,14.8,0.0,4.7,22.5,LOW,70.0,3,MODERATE,Compliance rule violation detected
135019.0,57.1,12.3,0.0,4.7,21.8,LOW,70.0,3,MODERATE,Compliance rule violation detected
135021.0,57.1,5.5,0.0,4.7,19.7,LOW,70.0,3,MODERATE,Compliance rule violation detected
135160.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135163.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135164.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135165.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135166.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135168.0,0.0,23.8,100.0,0.0,27.1,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
135169.0,0.0,23.8,100.0,0.0,27.1,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
135170.0,0.0,23.8,100.0,0.0,27.1,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
135171.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135172.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135173.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135174.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135175.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135176.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135177.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135178.0,0.0,3.6,0.0,8.5,2.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135179.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135180.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135181.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135182.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135183.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135184.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135185.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135206.0,0.0,3.7,0.0,8.5,2.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135207.0,0.0,3.3,0.0,8.5,2.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135208.0,0.0,1.7,0.0,8.5,2.2,LOW,85.0,2,HIGH,No significant risk indicators detected
135209.0,0.0,1.8,0.0,8.5,2.2,LOW,85.0,2,HIGH,No significant risk indicators detected
135210.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135211.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135212.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135215.0,0.0,2.1,0.0,0.5,0.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
135216.0,0.0,1.5,0.0,0.5,0.5,LOW,55.0,2,MODERATE,No significant risk indicators detected
135219.0,0.0,8.8,0.0,0.5,2.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
135221.0,0.0,2.7,0.0,8.5,2.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135222.0,0.0,2.2,0.0,8.5,2.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135223.0,0.0,3.3,0.0,8.5,2.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135231.0,0.0,32.4,0.0,1.4,10.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135232.0,0.0,19.6,0.0,1.4,6.2,LOW,85.0,2,HIGH,No significant risk indicators detected
135255.0,0.0,8.1,0.0,0.0,2.4,LOW,85.0,1,HIGH,No significant risk indicators detected
135256.0,0.0,16.4,70.9,0.0,19.1,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
135257.0,0.0,16.1,76.3,0.0,20.1,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
135258.0,0.0,16.2,76.3,0.0,20.1,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
135259.0,0.0,15.5,75.3,0.0,19.7,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
135260.0,0.0,16.2,75.3,0.0,19.9,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
135261.0,0.0,16.2,0.0,0.0,4.9,LOW,85.0,1,HIGH,No significant risk indicators detected
135262.0,0.0,15.5,0.0,0.0,4.6,LOW,85.0,1,HIGH,No significant risk indicators detected
135263.0,0.0,16.4,0.0,0.0,4.9,LOW,85.0,1,HIGH,No significant risk indicators detected
135264.0,0.0,15.4,0.0,0.0,4.6,LOW,85.0,1,HIGH,No significant risk indicators detected
135265.0,0.0,15.4,0.0,0.0,4.6,LOW,85.0,1,HIGH,No significant risk indicators detected
135266.0,0.0,16.2,0.0,0.0,4.9,LOW,85.0,1,HIGH,No significant risk indicators detected
135267.0,0.0,27.7,0.0,0.2,8.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135268.0,0.0,35.7,0.0,0.2,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135269.0,0.0,27.1,0.0,0.2,8.2,LOW,85.0,2,HIGH,No significant risk indicators detected
135271.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135272.0,0.0,15.7,0.0,0.5,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135273.0,0.0,16.0,0.0,0.5,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135277.0,0.0,19.2,0.0,0.5,5.9,LOW,55.0,2,MODERATE,No significant risk indicators detected
135279.0,0.0,1.6,0.0,8.5,2.2,LOW,85.0,2,HIGH,No significant risk indicators detected
135283.0,0.0,1.5,0.0,8.5,2.2,LOW,85.0,2,HIGH,No significant risk indicators detected
135284.0,0.0,18.7,0.0,0.5,5.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
135386.0,0.0,31.8,0.0,1.6,9.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135387.0,0.0,28.7,0.0,1.6,8.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135399.0,0.0,36.1,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135400.0,0.0,36.1,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135401.0,0.0,36.1,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135402.0,0.0,28.6,0.0,0.3,8.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135403.0,0.0,28.6,0.0,0.3,8.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135404.0,0.0,31.3,0.0,0.3,9.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135405.0,0.0,36.5,0.0,0.3,11.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135406.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135407.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135408.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135409.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135410.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135412.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135413.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135416.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135417.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135418.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135419.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135420.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135422.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135423.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135424.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135425.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135428.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135430.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135431.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135432.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135434.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135435.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135436.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135437.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135440.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135442.0,0.0,36.1,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135443.0,0.0,36.1,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135444.0,0.0,36.1,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135445.0,0.0,36.1,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135446.0,0.0,35.3,0.0,0.3,10.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135447.0,0.0,35.7,0.0,0.3,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135449.0,0.0,35.7,0.0,0.3,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135450.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135451.0,0.0,36.0,0.0,0.3,10.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135463.0,0.0,14.8,0.0,6.2,5.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135505.0,0.0,23.2,0.0,0.0,7.0,LOW,85.0,1,HIGH,No significant risk indicators detected
135506.0,0.0,23.2,0.0,0.0,7.0,LOW,85.0,1,HIGH,No significant risk indicators detected
135507.0,0.0,23.2,0.0,0.0,7.0,LOW,85.0,1,HIGH,No significant risk indicators detected
135508.0,0.0,39.1,0.0,0.0,11.7,LOW,85.0,1,HIGH,No significant risk indicators detected
135516.0,0.0,22.5,0.0,1.2,7.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
135520.0,0.0,4.5,0.0,1.2,1.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135523.0,0.0,6.1,0.0,1.2,2.1,LOW,85.0,2,HIGH,No significant risk indicators detected
135524.0,0.0,4.4,0.0,1.2,1.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135525.0,0.0,4.4,0.0,1.2,1.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135526.0,0.0,31.7,0.0,1.6,9.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135527.0,57.1,2.9,0.0,1.6,18.3,LOW,70.0,3,MODERATE,Compliance rule violation detected
135528.0,0.0,24.8,0.0,1.6,7.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135529.0,0.0,8.9,0.0,1.6,3.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135530.0,0.0,4.1,0.0,1.6,1.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135533.0,0.0,20.5,0.0,1.6,6.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135534.0,0.0,23.6,0.0,1.6,7.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135535.0,0.0,7.6,0.0,1.6,2.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135539.0,0.0,25.9,0.0,1.6,8.1,LOW,85.0,2,HIGH,No significant risk indicators detected
135541.0,0.0,15.4,0.0,1.6,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135546.0,0.0,15.5,0.0,1.6,5.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135547.0,0.0,22.3,0.0,1.6,7.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135549.0,0.0,15.4,0.0,1.6,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135553.0,0.0,9.1,0.0,1.6,3.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135555.0,0.0,4.2,0.0,1.6,1.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135558.0,0.0,3.3,0.0,1.6,1.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135559.0,0.0,2.7,0.0,1.6,1.1,LOW,85.0,2,HIGH,No significant risk indicators detected
135564.0,0.0,7.6,0.0,1.2,2.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135566.0,0.0,3.5,0.0,1.2,1.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135568.0,0.0,7.6,0.0,1.2,2.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135570.0,0.0,2.4,0.0,1.2,1.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135572.0,0.0,4.1,0.0,1.2,1.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135573.0,0.0,3.5,0.0,1.2,1.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135574.0,0.0,22.3,0.0,1.2,6.9,LOW,85.0,2,HIGH,No significant risk indicators detected
135575.0,0.0,3.7,0.0,1.2,1.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135576.0,0.0,4.1,0.0,1.2,1.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135583.0,0.0,20.6,0.0,1.2,6.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135584.0,0.0,20.6,0.0,1.2,6.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135585.0,0.0,20.6,0.0,1.2,6.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135586.0,0.0,20.1,0.0,1.2,6.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135587.0,0.0,11.8,0.0,6.2,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135588.0,0.0,21.5,0.0,1.2,6.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135589.0,0.0,22.5,0.0,1.2,7.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
135590.0,0.0,22.5,0.0,1.2,7.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
135591.0,0.0,0.1,0.0,1.2,0.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
135592.0,0.0,21.1,0.0,1.2,6.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135593.0,0.0,7.5,0.0,2.9,2.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135594.0,0.0,21.1,0.0,1.2,6.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135595.0,0.0,7.1,0.0,2.9,2.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135596.0,0.0,4.2,0.0,1.2,1.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135597.0,0.0,22.5,0.0,1.2,7.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
135598.0,0.0,27.9,0.0,1.2,8.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135599.0,0.0,25.9,0.0,1.2,8.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135600.0,0.0,7.6,0.0,1.2,2.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135601.0,0.0,25.9,0.0,1.2,8.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135602.0,0.0,26.9,0.0,1.2,8.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135603.0,0.0,16.0,0.0,1.2,5.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135604.0,0.0,27.9,0.0,1.2,8.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135639.0,0.0,23.3,77.7,2.9,23.1,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
135640.0,0.0,3.0,0.0,2.9,1.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135641.0,0.0,3.1,77.7,2.9,17.0,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
135642.0,0.0,2.4,77.7,2.9,16.8,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
135643.0,0.0,3.5,77.7,2.9,17.2,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
135645.0,0.0,9.8,0.0,2.9,3.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135646.0,0.0,10.4,0.0,2.9,3.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135647.0,0.0,9.1,0.0,2.9,3.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135648.0,0.0,12.5,0.0,2.9,4.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135649.0,0.0,8.8,0.0,2.9,3.2,LOW,85.0,2,HIGH,No significant risk indicators detected
135650.0,0.0,11.6,0.0,2.9,4.1,LOW,85.0,2,HIGH,No significant risk indicators detected
135651.0,0.0,11.6,0.0,2.9,4.1,LOW,85.0,2,HIGH,No significant risk indicators detected
135652.0,0.0,13.2,0.0,2.9,4.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135653.0,0.0,12.5,0.0,2.9,4.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135654.0,0.0,12.7,0.0,2.9,4.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135655.0,0.0,9.2,0.0,2.9,3.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135656.0,0.0,7.3,0.0,2.9,2.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135658.0,0.0,24.8,0.0,2.9,8.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135678.0,0.0,2.7,0.0,3.9,1.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135679.0,0.0,5.1,0.0,3.9,2.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135680.0,0.0,3.9,0.0,3.9,2.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135681.0,0.0,4.0,0.0,3.9,2.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135682.0,0.0,4.0,0.0,3.9,2.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135683.0,0.0,11.8,0.0,1.2,3.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135684.0,0.0,26.9,0.0,1.2,8.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135685.0,0.0,11.1,0.0,1.2,3.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135686.0,0.0,14.9,0.0,1.2,4.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135687.0,0.0,20.6,0.0,1.2,6.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135688.0,0.0,40.4,0.0,1.2,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135689.0,0.0,38.0,0.0,1.2,11.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135690.0,0.0,40.4,0.0,1.2,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135692.0,0.0,40.4,0.0,1.2,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135693.0,0.0,40.4,0.0,1.2,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135694.0,57.1,4.2,0.0,1.2,18.6,LOW,70.0,3,MODERATE,Compliance rule violation detected
135695.0,0.0,10.3,0.0,1.2,3.3,LOW,85.0,2,HIGH,No significant risk indicators detected
135696.0,0.0,22.5,0.0,1.2,7.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
135697.0,0.0,7.2,0.0,1.2,2.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135699.0,0.0,40.4,0.0,1.2,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135700.0,0.0,40.4,0.0,1.2,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135701.0,0.0,31.2,0.0,1.2,9.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135702.0,0.0,14.8,0.0,1.2,4.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135703.0,0.0,14.5,0.0,1.2,4.6,LOW,85.0,2,HIGH,No significant risk indicators detected
135704.0,0.0,15.4,0.0,0.0,4.6,LOW,85.0,1,HIGH,No significant risk indicators detected
135706.0,0.0,29.5,0.0,1.2,9.1,LOW,85.0,2,HIGH,No significant risk indicators detected
135707.0,0.0,18.2,0.0,1.2,5.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135708.0,0.0,16.4,0.0,1.6,5.2,LOW,85.0,2,HIGH,No significant risk indicators detected
135709.0,0.0,15.6,0.0,1.6,5.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135710.0,0.0,2.7,0.0,1.6,1.1,LOW,85.0,2,HIGH,No significant risk indicators detected
135711.0,0.0,7.2,0.0,1.6,2.5,LOW,85.0,2,HIGH,No significant risk indicators detected
135712.0,0.0,2.4,0.0,1.2,1.0,LOW,85.0,2,HIGH,No significant risk indicators detected
135713.0,0.0,9.5,0.0,1.2,3.1,LOW,85.0,2,HIGH,No significant risk indicators detected
135714.0,0.0,15.2,0.0,1.2,4.8,LOW,85.0,2,HIGH,No significant risk indicators detected
135715.0,0.0,18.2,0.0,1.2,5.7,LOW,85.0,2,HIGH,No significant risk indicators detected
135716.0,0.0,40.4,0.0,1.2,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
135717.0,0.0,0.1,0.0,1.2,0.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
135750.0,0.0,8.1,100.0,5.3,23.5,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
