project_id_1,project_id_2,similarity,similarity_pct,desc_1_preview,desc_2_preview,block
167737.0,182349.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182350.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182359.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182360.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182380.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182424.0,1.0,100.0,Construction of Cultural Hall,Construction of cultural hall,BIDAR
167737.0,182425.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182430.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182443.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182445.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182447.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,182448.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,193777.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,197350.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,278250.0,1.0,100.0,Construction of Cultural Hall,construction of Cultural Hall,BIDAR
167737.0,305792.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,305793.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,305794.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
167737.0,305797.0,1.0,100.0,Construction of Cultural Hall,construction of cultural hall,BIDAR
176747.0,176748.0,0.7746,77.5,Construction of general Samudaya Bhavan (BIT-01),Construction of general Samudaya Bhavan (BIT-02),BIDAR
176749.0,176750.0,0.8227,82.3,Construction of general minority Samudaya Bhavan (BIT-01),Construction of general minority Samudaya Bhavan (BIT-02),BIDAR
176751.0,176752.0,1.0,100.0,improvement work of cultural hall,improvement work of cultural hall,BIDAR
176751.0,176759.0,1.0,100.0,improvement work of cultural hall,improvement work of cultural hall,BIDAR
176752.0,176759.0,1.0,100.0,improvement work of cultural hall,improvement work of cultural hall,BIDAR
176754.0,176755.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,176761.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,176762.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,176763.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,176764.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,197348.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,210148.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,210149.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,210159.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,210160.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,210161.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,210164.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,210165.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,235427.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,235436.0,1.0,100.0,installation of highmast light,INSTALLATION OF HIGHMAST LIGHT,BIDAR
176754.0,305815.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305816.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305818.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305819.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305821.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305822.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305824.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305829.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305832.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305833.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176754.0,305835.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,176761.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,176762.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,176763.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,176764.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,197348.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,210148.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,210149.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,210159.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,210160.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,210161.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,210164.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,210165.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,235427.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,235436.0,1.0,100.0,installation of highmast light,INSTALLATION OF HIGHMAST LIGHT,BIDAR
176755.0,305815.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305816.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305818.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305819.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305821.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305822.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305824.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305829.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305832.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305833.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176755.0,305835.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176758.0,176760.0,1.0,100.0,improvement work of ambedkar bhavan,improvement work of ambedkar bhavan,BIDAR
176761.0,176762.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,176763.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,176764.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,197348.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,210148.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,210149.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,210159.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,210160.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,210161.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,210164.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,210165.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,235427.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,235436.0,1.0,100.0,installation of highmast light,INSTALLATION OF HIGHMAST LIGHT,BIDAR
176761.0,305815.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305816.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305818.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305819.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305821.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305822.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305824.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305829.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305832.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305833.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176761.0,305835.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,176763.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,176764.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,197348.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,210148.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,210149.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,210159.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,210160.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,210161.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,210164.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,210165.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,235427.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,235436.0,1.0,100.0,installation of highmast light,INSTALLATION OF HIGHMAST LIGHT,BIDAR
176762.0,305815.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305816.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305818.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305819.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305821.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305822.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305824.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305829.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305832.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305833.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176762.0,305835.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,176764.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,197348.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,210148.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,210149.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,210159.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,210160.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,210161.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,210164.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,210165.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,235427.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,235436.0,1.0,100.0,installation of highmast light,INSTALLATION OF HIGHMAST LIGHT,BIDAR
176763.0,305815.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305816.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305818.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305819.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305821.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305822.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305824.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305829.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305832.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305833.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176763.0,305835.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176764.0,197348.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
176764.0,210148.0,1.0,100.0,installation of highmast light,installation of highmast light,BIDAR
